g,46,四季海鮮 旬花,41.792521412655304,140.7536225465576,https://www.hakobura.jp/db/db-food/2009/07/post-185.html
g,47,うなぎ処 高はし,41.799869386767085,140.75320278095091,https://www.hakobura.jp/db/db-food/2009/03/post-58.html
g,48,日本料理 松前(函館国際ホテル),41.769432617199854,140.72232459311522,https://www.hakobura.jp/db/db-food/2013/09/post-272.html
g,49, 和食処 喜来里,41.77265879999999,140.72665770000003,https://www.hakobura.jp/db/db-food/2019/12/spot-155.html
g,50, メインダイニングFOUR POINT,41.7727234,140.72659640000006,https://www.hakobura.jp/db/db-food/2018/09/spot-99.html
g,51,四季風味 ささ樹,41.771732,140.7320128,https://www.hakobura.jp/db/db-food/2008/12/post-60.html
g,52,おばんざい村かみ,41.7709178,140.70854800000006,https://www.hakobura.jp/db/db-food/2013/07/post-263.html
g,53,函館ダイニング 雅家,41.772493609149684,140.72608641163947,https://www.hakobura.jp/db/db-food/2012/05/post-242.html
g,54,鯉之助,41.78867790262435,140.751705235582,https://www.hakobura.jp/db/db-food/2009/07/post-62.html
g,55,居酒屋 圧平,41.78808210159295,140.76583133802865,https://www.hakobura.jp/db/db-food/2018/12/spot-108.html
g,56,旬味 千,41.792205399063064,140.75066782209012,https://www.hakobura.jp/db/db-food/2011/11/post-236.html
g,57,和遊彩食 郷 GO,41.7906559,140.75288260000002,https://www.hakobura.jp/db/db-food/2009/02/post-63.html
g,58,辺見旅館,41.77069982277862,140.7278221404755,https://www.hakobura.jp/db/db-food/2009/02/post-61.html
g,59,函館麺厨房あじさい 紅店,41.7672404,140.71929439999997,https://www.hakobura.jp/db/db-food/2008/12/post-29.html
g,60,櫻井ラーメン店 櫻井家,41.7636797,140.71774470000002,https://www.hakobura.jp/db/db-food/2013/02/post-255.html
g,61,新函館ラーメン マメさん,41.762327099999986,140.719410811045,https://www.hakobura.jp/db/db-food/2008/12/post-39.html
g,62,函館麺厨房あじさいJR函館駅店,41.773595959759994,140.7262716105896,https://www.hakobura.jp/db/db-food/2016/09/spot-43.html
g,63,鳳蘭,41.77153321110459,140.7309009239425,https://www.hakobura.jp/db/db-food/2008/12/post-23.html
g,64,新函館らーめん龍鳳,41.77244219967037,140.7301822142639,https://www.hakobura.jp/db/db-food/2008/12/post-31.html
g,65,ラーメン 津つ井軒,41.7721818,140.727077,https://www.hakobura.jp/db/db-food/2014/01/post-295.html
g,66,函館らーめん かもめ,41.7717901,140.72577990000002,https://www.hakobura.jp/db/db-food/2008/12/post-21.html
g,67,滋養軒,41.773104,140.73080730000004,https://www.hakobura.jp/db/db-food/2013/02/post-256.html
g,68,エビス軒,41.771103494316854,140.7320212859138,https://www.hakobura.jp/db/db-food/2008/12/post-37.html
g,69,らーめん&カレーぱんだ,41.7726485,140.72956290000002,https://www.hakobura.jp/db/db-food/2008/12/post-34.html
g,70,函館麺厨房あじさい 本店,41.7946444,140.75322959999994,https://www.hakobura.jp/db/db-food/2013/03/post-258.html
g,71,ラーメンちゃんぽん 長崎家,41.7921724,140.75209089999998,https://www.hakobura.jp/db/db-food/2008/12/post-30.html
g,72,函館麺や一文字 総本店,41.7749084,140.78790379999998,https://www.hakobura.jp/db/db-food/2008/12/post-36.html
g,73,らーめんのりんさん,41.7757164,140.78068469999994,https://www.hakobura.jp/db/db-food/2013/02/post-259.html
g,74,グリル塩豚,41.7757053,140.78042089999997,https://www.hakobura.jp/db/db-food/2008/12/post-27.html
g,75,函館元祖 バスラーメン,41.7752611,140.7880288,https://www.hakobura.jp/db/db-food/2013/09/post-278.html
g,76,ブルートレイン,41.7804022,140.78432329999998,https://www.hakobura.jp/db/db-food/2008/12/post-43.html
g,77,ラーメン高橋屋,41.7694546,140.7376848,https://www.hakobura.jp/db/db-food/2008/12/post-33.html
g,78,麺屋いなせ,41.77347371122947,140.73500433809818,https://www.hakobura.jp/db/db-food/2014/11/post-310.html
g,79,中華料理 大国屋,41.7711122,140.7061509,https://www.hakobura.jp/db/db-food/2008/12/post-41.html
